imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote
tt0248617,Yaadein...,Yaadein...,2001,2001-06-27,"Musical, Drama, Romance",171,India,Hindi,Subhash Ghai,"Subhash Ghai, Subhash Ghai",Mukta Arts,"Jackie Shroff, Hrithik Roshan, Kareena Kapoor, Amrish Puri, Himani Rawat, Kiran Rathod, Anang Desai, Supriya Karnik, Avni Vasa, Madan Joshi, Suman Dutta, Suhaas Khandke, Rajan Kapur, Jennifer Kotwal, Rahul Singh",Raj Singh Puri is best friends with L.K. Malhotra who is in turn younger brother to J.K. Malhotra. The brothers are business tycoons and Raj works in their company. Raj is father to three ...,4.4,3198,INR 160000000,$ 1000229,$ 1093819,,32.0,4.0,4.4
tt0249371,Asoka,Asoka,2001,2001-10-26,"Action, Biography, Drama",176,India,Hindi,Santosh Sivan,"Saket Chaudhary, Santosh Sivan",Arclightz and Films Pvt. Ltd.,"Shah Rukh Khan, Kareena Kapoor, Danny Denzongpa, Hrishitaa Bhatt, Rahul Dev, Ajith Kumar, Gerson Da Cunha, Subhashini Ali, Umesh Mehra, Sooraj Balaji, Johnny Lever, Raghuvir Yadav, Suresh Menon, Shilpa Mehta, Rajlaxmi R. Roy",The epic tale of King Asoka's life is recounted here.,6.5,13047,INR 130000000,$ 731277,$ 1340718,,101.0,30.0,6.5
tt0249588,Hum To Mohabbat Karega,Hum To Mohabbat Karega,2000,2000-05-26,"Action, Comedy, Romance",153,India,Hindi,Kundan Shah,"Kundan Shah, Ranjit Kapoor",NH Studioz,"Karisma Kapoor, Bobby Deol, Rohit Roy, Sadashiv Amrapurkar, Maleeka Ghai, Rajendra Gupta, Ravi Jhankal, Shakti Kapoor, Vijay Kashyap, Jaswir Kaur, Johnny Lever, Pramod Moutho, Dalip Tahil, Raj Zutshi","Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the ...",2.8,367,,$ 75446,$ 75446,,3.0,1.0,2.8
tt1290187,Sri Manjunatha(Telugu),Sri Manjunatha,2001,2001-06-22,"Drama, Family, History",152,India,Telugu,K. Raghavendra Rao,J.K. Bharavi,Chinni Films,"Arjun Sarja, Chiranjeevi, Soundarya, Meena, Ambarish, Yamuna, Sumalatha, Brahmanandam, Tanikella Bharani, Anandavardhan, Sudha Rani, Abhijit, Joy Badlani, Brahmavar, Kumar Govind",The story of the famous Saint-Poet Manjunatha.,6.9,261,,,,,1.0,2.0,6.9
tt1990425,Sri Manjunatha(Kannada),Sri Manjunatha,2001,2001-06-22,"Drama, Family, History",152,India,Kannada,K. Raghavendra Rao,J.K. Bharavi,Chinni Films,"Arjun Sarja, Chiranjeevi, Soundarya, Meena, Ambarish, Yamuna, Sumalatha, Brahmanandam, Tanikella Bharani, Anandavardhan, Sudha Rani, Abhijit, Joy Badlani, Brahmavar, Kumar Govind",The story of the famous Saint-Poet Manjunatha.,6.9,261,,,,,1.0,2.0,6.9
tt1337394,Mrugaraaju(Telugu),Mrugaraaju,2001,2001-01-11,"Action, Adventure, Thriller",147,India,Telugu,"Gunasekhar, Gunasekhar","Gunasekhar, Satyanand",Devi Film Productions,"Chiranjeevi, Simran, Sanghavi, Nagendra Babu, Brahmanandam, Baby Akila, Tanikella Bharani, Chalapathi Rao, Kallu Chidambaram, Dharamavaranam, Gundu Hanumantha Rao, Koval Havale, Vijay Kumar, Sriram L.B., Mallika","Raju lives a poor lifestyle in rural India along with his parents. He meets with a wealthy city girl, both fall in love, and get married much to the chagrin of her father who decides to ...",4.4,249,INR 150000000,,,,1.0,3.0,4.4
tt1104676,Mrugaraaju(Hindi),Mrugaraaju,2001,2001-01-11,"Action, Adventure, Thriller",147,India,Hindi,"Gunasekhar, Gunasekhar","Gunasekhar, Satyanand",Devi Film Productions,"Chiranjeevi, Simran, Sanghavi, Nagendra Babu, Brahmanandam, Baby Akila, Tanikella Bharani, Chalapathi Rao, Kallu Chidambaram, Dharamavaranam, Gundu Hanumantha Rao, Koval Havale, Vijay Kumar, Sriram L.B., Mallika","Raju lives a poor lifestyle in rural India along with his parents. He meets with a wealthy city girl, both fall in love, and get married much to the chagrin of her father who decides to ...",4.4,249,INR 150000000,,,,1.0,3.0,4.4
tt1455855,Paromitar Ek Din(Bengali),Paromitar Ek Din,2000,2000-01-08,"Drama, Family",130,India,Bengali,Aparna Sen,Aparna Sen,Suravi,"Soumitra Chatterjee, Aparna Sen, Rituparna Sengupta, Sumitra Mukherjee, Dulal Lahiri, Rajesh Sharma, Rajatabha Dutta, Sohini Sengupta Halder, Alakananda Ray, Rita Koiral, Kaushik Banerjee, Ratna Sarkar, Ratna Ghoshal, Indrani Haldar, Swati Bhattacharya","This film is exploring the dual themes of friendship and loneliness. Sanaka and Paromita are mother and daughter-in-law who, despite differences in age, backgrounds and temperaments, build ...",7.4,279,INR 5000000,,,,3.0,5.0,7.4
tt1042290,Paromitar Ek Din(Hindi),Paromitar Ek Din,2000,2000-01-08,"Drama, Family",130,India,Hindi,Aparna Sen,Aparna Sen,Suravi,"Soumitra Chatterjee, Aparna Sen, Rituparna Sengupta, Sumitra Mukherjee, Dulal Lahiri, Rajesh Sharma, Rajatabha Dutta, Sohini Sengupta Halder, Alakananda Ray, Rita Koiral, Kaushik Banerjee, Ratna Sarkar, Ratna Ghoshal, Indrani Haldar, Swati Bhattacharya","This film is exploring the dual themes of friendship and loneliness. Sanaka and Paromita are mother and daughter-in-law who, despite differences in age, backgrounds and temperaments, build ...",7.4,279,INR 5000000,,,,3.0,5.0,7.4
tt0250415,Har Dil Jo Pyar Karega...,Har Dil Jo Pyar Karega...,2000,2000-07-24,"Comedy, Drama, Musical",173,India,Hindi,Raj Kanwar,"Rumi Jaffery, Rumi Jaffery",Nadiadwala Grandson Entertainment,"Salman Khan, Preity Zinta, Rani Mukerji, Shah Rukh Khan, Kamini Kaushal, Paresh Rawal, Shakti Kapoor, Satish Shah, Rajeev Verma, Ajit Vachani, Neeraj Vora, Razak Khan, Vinay Pathak, K.D. Chandran, Shashi Kiran",Raj is a struggling singer with big dreams who is still waiting for his big break. One night he witnesses an accident where a car spins out of control and lands on the tracks of an ...,5.2,3953,,$ 406235,$ 406235,,14.0,3.0,5.2
tt0250452,Joru Ka Ghulam,Joru Ka Ghulam,2000,2000-06-16,"Comedy, Drama, Romance",169,India,Hindi,Shakeel Noorani,"Ikram Akhtar, Ikram Akhtar",Noorani Film Coorporation,"Govinda, Twinkle Khanna, Kader Khan, Ashok Saraf, Ashish Vidyarthi, Ali Asgar, Johnny Lever, Razak Khan, Sonu Sagar, Rushika Reikhi, Rajshree Solanki, Ghanshyam Rohera, Moses, Rakhi Sawant, Bobby Vatsa","A conman disguises himself as a groom in order to con a wealthy yet a troubled businessman, later reforms his criminal ways to win his ladylove.",5.1,960,,,,,3.0,1.0,5.1
tt0250483,Kya Kehna,Kya Kehna,2000,2000-05-19,"Drama, Romance",155,India,Hindi,Kundan Shah,Honey Irani,Tips Films Pvt. Ltd.,"Preity Zinta, Saif Ali Khan, Chandrachur Singh, Anupam Kher, Farida Jalal, Rajeev Verma, Deven Verma, Mamik Singh, Rita Bhaduri, Navneet Nishan, Reema Lagoo, Vikas Anand, Manoj Bakshi, Nivedita Bhattacharya, Suresh Chatwal",A young college girl faces hardships and challenges after she becomes a mother without marriage,5.9,1901,,,,,7.0,2.0,5.9
tt0250690,Refugee,Refugee,2000,2000-06-30,"Drama, Musical, Romance",207,India,Hindi,J.P. Dutta,"J.P. Dutta, J.P. Dutta",,"Jackie Shroff, Sunil Shetty, Abhishek Bachchan, Kareena Kapoor, Reena Roy, Sudesh Berry, Hemant Choudhary, Avtar Gill, Vrajesh Hirjee, Puneet Issar, Shadaab Khan, Kulbhushan Kharbanda, Anupam Kher, Geetawali Rajkumari, Mukesh Tiwari",A young man who smuggles illegal weapons and people back and forth over the borders between India and Pakistan falls in love with a young woman whose family he helped.,5.4,1809,,$ 590000,$ 590000,,5.0,3.0,5.4
tt0250774,Tera Jadoo Chal Gayaa,Tera Jadoo Chal Gayaa,2000,2000-08-18,"Musical, Romance",143,India,Hindi,A. Muthu,"Ikram Akhtar, Ikram Akhtar",,"Abhishek Bachchan, Kirti Reddy, Sanjay Suri, Kader Khan, Paresh Rawal, Johnny Lever, Tiku Talsania, Farida Jalal, Himani Shivpuri, Satish Kaushik, Asrani, Zohra Sehgal, Shammi, Kannu Gill, Mahavir Shah","On a visit to scenic Agra, Pooja meets with a reknown artist, Kabir. Kabir is instantly attracted to Pooja, and thinks that Pooja is also attracted to him. But Pooja is only attracted by ...",3.0,545,,$ 365318,$ 365318,,3.0,1.0,3.0
tt0251756,Jungle,Jungle,2000,2000-07-14,"Action, Adventure, Romance",146,India,Hindi,Ram Gopal Varma,"H. Banerjee, Jaideep Sahni",Varma Corporation,"Sunil Shetty, Fardeen Khan, Urmila Matondkar, Sushant Singh, Kashmira Shah, Rajpal Yadav, Raju Kher, Himanshu Malik, Avtar Gill, Makrand Deshpande, Manmeer Singh, Vijay Raaz, Swati Chitnis, Anil Yadav, Ram Awana","A survival tale of two lovers, who tries their best to escape a jungle which is governed by a cold blooded dacoit.",6.1,1056,,$ 54125,$ 54125,,7.0,5.0,6.1
tt1581691,Tarkieb(Hindi),Tarkieb,2000,2000-06-23,"Mystery, Thriller",156,India,Hindi,Esmayeel Shroff,"Moin-ud-din, Moin-ud-din",Jay Movies,"Nana Patekar, Tabu, Shilpa Shetty Kundra, Aditya Pancholi, Milind Soman, Ashutosh Rana, Tiku Talsania, Akhilendra Mishra, Raghuvir Yadav, Vinod Nagpal, Deepak Qazir, Razak Khan, Javed Khan, Shehzad Sheikh, Cyrus Herald",A CID inspector tries to crack the murder case of a young woman.,5.1,210,,,,,3.0,1.0,5.1
tt0252277,Bichhoo,Bichhoo,2000,2000-07-07,"Action, Drama, Romance",160,India,Hindi,Guddu Dhanoa,,,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Farida Jalal, Mohan Joshi, Mahavir Shah, Sachin Khedekar, Malaika Arora, Ganesh Acharya, Ishrat Ali, Dolly Bindra, Suresh Chatwal, Avtar Gill, Gulshan, Hans Raj Hans",A contract killer with a tragic past trains a teenage girl to avenge the murder of her family and falls for her in the process.,5.0,2702,,,,,98.0,2.0,5.0
tt0253194,Kunwara,Kunwara,2000,2000-07-14,"Comedy, Drama, Romance",134,India,Hindi,David Dhawan,"Rumi Jaffery, Nagendra Babu",Geetha Arts,"Govinda, Urmila Matondkar, Nagma, Om Puri, Johnny Lever, Shammi, Smita Jaykar, Mohan Joshi, Raza Murad, Jeetu Verma, Aashif Sheikh, Kader Khan, Inder Kumar, Gavin Packard, RajeshB.","Raju meets Urmila in New Zealand. They have a fast romance and things are going well until Raju must make a trip back to India. While he is there, he meets Sharmila, pregnant and jilted by ...",5.1,804,,,,,3.0,1.0,5.1
tt1283457,Koi... Mil Gaya(Hindi),Koi... Mil Gaya,2003,2003-08-08,"Action, Drama, Romance",171,India,Hindi,Rakesh Roshan,"Rakesh Roshan, Rakesh Roshan",Film Kraft,"Hrithik Roshan, Rekha, Preity Zinta, Rakesh Roshan, Prem Chopra, Rajat Bedi, Johnny Lever, Mukesh Rishi, Anuj Pandit, Mohit Makkad, Jai Choksi, Omkar Purohit, Hansika Motwani, Pranita Bishnoi, Beena Banerjee","A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.",7.1,20666,INR 350000000,$ 671372,$ 12168232,,49.0,15.0,7.1
tt1841548,Koi... Mil Gaya(English),Koi... Mil Gaya,2003,2003-08-08,"Action, Drama, Romance",171,India,English,Rakesh Roshan,"Rakesh Roshan, Rakesh Roshan",Film Kraft,"Hrithik Roshan, Rekha, Preity Zinta, Rakesh Roshan, Prem Chopra, Rajat Bedi, Johnny Lever, Mukesh Rishi, Anuj Pandit, Mohit Makkad, Jai Choksi, Omkar Purohit, Hansika Motwani, Pranita Bishnoi, Beena Banerjee","A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.",7.1,20666,INR 350000000,$ 671372,$ 12168232,,49.0,15.0,7.1
tt0254927,Aaghaaz,Aaghaaz,2000,2000-10-06,"Action, Crime, Drama",153,India,Hindi,Yogesh Ishwar,"Kamlesh Pandey, Krishna Murali Posani",Suresh Productions,"Sunil Shetty, Sushmita Sen, Namrata Shirodkar, Suman Ranganath, Akshay Anand, Asrani, Rakesh Bedi, Sudhir Dalvi, Gulshan Grover, Padmini Kapila, Sharad S. Kapoor, Anupam Kher, Viju Khote, Johnny Lever, Govind Namdeo",An honest and diligent man's life turns upside down after making an enemy in a ruthless mafia gang after he saves a girl from being molested by them.,4.1,255,$ 1250000,,,,5.0,1.0,4.1
tt0255097,Deewane,Deewane,2000,2000-08-11,"Action, Romance",164,India,Hindi,Harry Baweja,,,"Ajay Devgn, Urmila Matondkar, Mahima Chaudhry, Paresh Rawal, Gulshan Grover, Shivaaji Satam, Usha Bachani, Mahesh Gupta, Dinesh Hingoo, Padmini Kapila, Reema Lagoo, Johnny Lever, Raju Mavani, Ankush Mohite, Pramod Moutho","Policeman Vishal is shot when his boss bungles a raid on a boat. To avoid the wrath of Vishal's family, his boss hires a lookalike to stop their suspicions. But when the policeman's ...",4.7,559,,,,,3.0,2.0,4.7
tt0255111,Dhadkan,Dhadkan,2000,2000-08-11,"Drama, Romance",161,India,Hindi,Dharmesh Darshan,"Dharmesh Darshan, Naseem Mukri",United Seven Combines,"Akshay Kumar, Shilpa Shetty Kundra, Sunil Shetty, Mahima Chaudhry, Sharmila Tagore, Sushma Seth, Parmeet Sethi, Manjeet Kular, Neeraj Vora, Nilofar, Kiran Kumar, Naseem Mukri, Anjana Mumtaz, Kader Khan, Anupam Kher","Wealthy Anjali falls in love with poor Dev, both want to get married, but Anjali's family objects and instead get her married to equally wealthy Ram, who lives with his uncaring step-mother...",6.5,6644,,$ 45380,$ 45380,,19.0,2.0,6.5
tt1798290,Dhaai Akshar Prem Ke(Hindi),Dhaai Akshar Prem Ke,2000,2000-09-29,"Drama, Romance",167,India,Hindi,Raj Kanwar,"Jainendra Jain, Raj Kanwar",Inderjit Films Combine,"Abhishek Bachchan, Aishwarya Rai Bachchan, Amrish Puri, Anupam Kher, Shakti Kapoor, Sushma Seth, Harish Patel, Dalip Tahil, Neena Kulkarni, Tanvi Azmi, Himani Shivpuri, Supriya Karnik, Inder Sudan, Rishikesh Pandey, Sanjay Batra","Karan Khanna is an orphan and a captain in the Rajputana Armed Forces. He's madly in love with beautiful model Nisha, with whom he plans to tie the knot during his next leave. On the way to...",3.7,1250,,,,,7.0,2.0,3.7
tt1775246,Dhaai Akshar Prem Ke(English),Dhaai Akshar Prem Ke,2000,2000-09-29,"Drama, Romance",167,India,English,Raj Kanwar,"Jainendra Jain, Raj Kanwar",Inderjit Films Combine,"Abhishek Bachchan, Aishwarya Rai Bachchan, Amrish Puri, Anupam Kher, Shakti Kapoor, Sushma Seth, Harish Patel, Dalip Tahil, Neena Kulkarni, Tanvi Azmi, Himani Shivpuri, Supriya Karnik, Inder Sudan, Rishikesh Pandey, Sanjay Batra","Karan Khanna is an orphan and a captain in the Rajputana Armed Forces. He's madly in love with beautiful model Nisha, with whom he plans to tie the knot during his next leave. On the way to...",3.7,1250,,,,,7.0,2.0,3.7
tt0255120,Dil Pe Mat Le Yaar!!,Dil Pe Mat Le Yaar!!,2000,2000-09-29,Drama,148,India,Hindi,Hansal Mehta,Saurabh Shukla,Talking Pictures,"Manoj Bajpayee, Tabu, Saurabh Shukla, Aditya Srivastav, Divya Jagdale, Kishore Kadam, Kashmira Shah, Harsh Chhaya, Prithvi Zutshi, Vijay Raj, Abhay Bhargava, Manav Kaushik, Manoj Mishra, Radheshavam Giri, Hawazzudin","Born in Jaunpur, Uttar Pradesh, Ram Saran Pandey, relocates to Bombay, Maharashtra, to improve his lifestyle, leaving behind his mom and dad, Sudama, with a promise to call them to Bombay ...",5.0,192,,$ 8443,,,3.0,2.0,5.0
tt0255212,Hamara Dil Aapke Paas Hai,Hamara Dil Aapke Paas Hai,2000,2000-08-25,"Drama, Romance",165,India,Hindi,Satish Kaushik,"Jainendra Jain, Bhupati Raja",S.K. Film Enterprises,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar, Anupam Kher, Satish Kaushik, Mukesh Rishi, Jaspal Bhatti, Razak Khan, Himani Shivpuri, Smita Jaykar, Tanaaz Currim Irani, Shashi Sharma, Upasna Singh, Rana Jung Bahadur","Inspired by the Telugu film, ""Pelli Chuskundam,"" the plot follows the life of a rape victim (Aishwarya Rai). Now, a disgrace to her family, she is turned away from her house after the ...",5.6,1736,,$ 392076,$ 392076,,8.0,2.0,5.6
tt0255305,Khiladi 420,Khiladi 420,2000,2000-12-29,"Action, Romance, Thriller",157,India,Hindi,Neeraj Vora,"Uttam Gada, Uttam Gada",D.M.S. Films,"Akshay Kumar, Mahima Chaudhry, Antara Mali, Sudhanshu Pandey, Mukesh Rishi, Gulshan Grover, Sayaji Shinde, Alok Nath, Dilip Joshi, Razak Khan, Viju Khote, Subbiraj, Dolly Bindra, Lekhni Desai, Megha Bengali","Dev, a conman, gets killed by his wife Ritu, after she learns that the former is a debt-ridden thug who married her only to repay his debts. Her life turns upside down when she meets Anand, Dev's identical twin brother.",5.3,1682,,$ 26731,$ 26731,,6.0,2.0,5.3
tt0255309,Kurukshetra,Kurukshetra,2000,2000-11-10,"Action, Crime, Drama",129,India,Hindi,Mahesh Manjrekar,"Ravi Shankar Jaiswal, Mahesh Manjrekar",,"Sanjay Dutt, Mahima Chaudhry, Om Puri, Shivaaji Satam, Mukesh Rishi, Sayaji Shinde, Mahesh Anand, Pramod Moutho, Radika Rana, Rakhi Sawant, Salil Ankola, Suman Ranganath, Kashmira Shah, Sukhwinder Singh, Neha Bam","ACP Prithviraj is an honest cop. When he arrests the Chief Minister's son for assaulting a girl, the minister tries his best to create havoc in Prithviraj's life.",6.1,944,,$ 36890,$ 36890,,4.0,2.0,6.1
tt1255441,Zubeidaa(Hindi),Zubeidaa,2001,2001-01-19,"Biography, Drama, History",153,India,Hindi,Shyam Benegal,"Khalid Mohamed, Javed Siddiqui",F.K.R. Productions,"Karisma Kapoor, Rekha, Manoj Bajpayee, Rajit Kapoor, Surekha Sikri, Amrish Puri, Farida Jalal, Shakti Kapoor, Lillete Dubey, Ravi Jhankal, Smriti Mishra, S.M. Zaheer, Harish Patel, Seema Bhargava, Parzaan Dastur","Zubeidaa, an aspiring Muslim actress, marries a Sikh prince to become his second wife. Her tumultuous relationship with her husband, and her inner demons lead her to a decision which has fatal consequences for them all.",6.2,1439,,,,,20.0,15.0,6.2
tt0256692,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,2001,2001-03-09,"Drama, Musical, Romance",160,India,Hindi,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shyam Goel, Javed Siddiqui",NH Studioz,"Preity Zinta, Salman Khan, Rani Mukerji, Amrish Puri, Dalip Tahil, Farida Jalal, Prem Chopra, Johnny Lever, Ruby Bhatia, Deepti Bhatnagar, Adi Irani, Apara Mehta, Raja Mukherjee, Sheela Sharma",A prostitute agrees to get impregnated and then give the baby to a couple (Raj and Priya) in exchange for a million rupees. Everything changes when she develops feelings for the baby and Raj.,5.4,4143,,,,,17.0,5.0,5.4
tt0258490,Khushi,Khushi,2001,2001-04-26,"Drama, Romance",169,India,Telugu,S.J. Suryah,"Rajendra Kumar, S.J. Suryah",Sri Surya Films,"Bhoomika Chawla, Sudhakar, Vijayakumar, Nassar, Ali, Rajan P. Dev, Pawan Kalyan, Sivaji, Mumtaj, Janaki Sabesh, Sudha","While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other.",7.9,3845,,,,,1.0,2.0,7.9
tt1035941,Astitva(Marathi),Astitva,2000,2000-10-06,Drama,109,India,Marathi,Mahesh Manjrekar,"Imtiaz Hussain, Mahesh Manjrekar",Friends India,"Tabu, Sachin Khedekar, Mohnish Bahl, Smita Jaykar, Ravindra Mankani, Sunil Barve, Resham Tipnis, Sandeep Mehta, Kishore Nandlaskar, Sandeep Padiyar, Santosh Manjrekhar, Namrata Shirodkar, Niki Walia","Shrikant Pandit lives a struggling life-style in a rented apartment with his wife, Aditi. Due to his busy working schedule Shrikant is unable to provide enough love and affections to Aditi ...",7.3,589,,,,,9.0,1.0,7.3
tt1201503,Astitva(Hindi),Astitva,2000,2000-10-06,Drama,109,India,Hindi,Mahesh Manjrekar,"Imtiaz Hussain, Mahesh Manjrekar",Friends India,"Tabu, Sachin Khedekar, Mohnish Bahl, Smita Jaykar, Ravindra Mankani, Sunil Barve, Resham Tipnis, Sandeep Mehta, Kishore Nandlaskar, Sandeep Padiyar, Santosh Manjrekhar, Namrata Shirodkar, Niki Walia","Shrikant Pandit lives a struggling life-style in a rented apartment with his wife, Aditi. Due to his busy working schedule Shrikant is unable to provide enough love and affections to Aditi ...",7.3,589,,,,,9.0,1.0,7.3
tt0262037,Thenali,Thenali,2000,2000-10-27,"Comedy, Drama",164,India,Tamil,K.S. Ravikumar,"Crazy Mohan, Ramakrishna",R.K. Celluloids,"Kamal Haasan, Jayaram, Jyotika, Devayani, Delhi Ganesh, Ramesh Khanna, C.R. Vijayakumari, Madhan Bob, Meena, Crane Manohar, Charlie, Bayilvan Ranganathan, K.S. Ravikumar",A neurotic Sri Lankan patient crashes his psychotherapist's family vacation in Kodaikanal.,7.5,1879,,,INR 300000000,,9.0,,7.5
tt0263491,Jis Desh Mein Ganga Rehta Hain,Jis Desh Mein Ganga Rehta Hain,2000,2000-10-13,"Comedy, Crime, Drama",141,India,Hindi,Mahesh Manjrekar,Mahesh Manjrekar,Quest Films,"Govinda, Sonali Bendre, Rinke Khanna, Milind Gunaji, Supriya Karnik, Shivaaji Satam, Reema Lagoo, Shakti Kapoor, Himani Shivpuri, Ankush Chaudhari, Anand Abhyankar, Kishore Nandlaskar, Nandu Madhav, Ramdas Jadhav, Atul Kale",Gangaram alias Ganga has been raised by his foster parents who reside in the village thus he gets accustom to village life. 24 years later his birth parents multi-millionaire Avinash and ...,4.9,1108,,,,,5.0,6.0,4.9
